Nome: SAO FELIX DO XINGU
Codigo Estacao: A216
Latitude: -6.63972221
Longitude: -51.95694444
Altitude: 211
Situacao: Pane
Data Inicial: 2019-11-01
Data Final: 2022-05-20
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, VELOCIDADE HORARIA(m/s);
2022-03-13;1300;null;28.9;71;1.6;
2022-03-13;1400;null;30.3;66;2.7;
2022-03-13;1500;null;32;58;4;
2022-03-13;1600;null;32.7;55;2.5;
2022-03-13;1700;null;27.3;73;6;
2022-03-13;1800;null;24.1;94;1.5;
2022-03-13;1900;null;24.7;92;2.6;
2022-03-13;2000;null;24.7;91;1.6;
2022-03-13;2100;null;24.7;88;2.5;
2022-03-13;2200;null;24.2;93;1;
2022-03-13;2300;null;23.9;94;.8;
2022-03-14;0000;null;23.9;93;.2;
2022-03-14;0100;null;23.7;93;1;
2022-03-14;0200;null;23.7;94;1.2;
2022-03-14;0300;null;23.4;95;1;
2022-03-14;0400;null;23.3;95;1.1;
2022-03-14;0500;null;23.6;95;.5;
2022-03-14;0600;null;23.2;95;.8;
2022-03-14;0700;null;22.9;96;.5;
2022-03-14;0800;null;22.9;96;1;
2022-03-14;0900;null;22.9;96;.8;
2022-03-14;1000;null;23.4;97;2.2;
2022-03-14;1100;null;24.3;96;2;
2022-03-14;1200;null;25.7;87;2.4;
2022-03-14;1300;null;26.9;80;3.3;
2022-03-14;1400;null;28.5;74;3.8;
2022-03-14;1500;null;29.9;67;2.7;
2022-03-14;1600;null;30.6;61;1.8;
2022-03-14;1700;null;31;59;1.6;
2022-03-14;1800;null;30.4;63;1.9;
2022-03-14;1900;null;30.6;67;4.5;
2022-03-14;2000;null;26.3;86;2.4;
2022-03-14;2100;null;24.9;89;2.3;
2022-03-14;2200;null;24.7;91;.4;
2022-03-14;2300;null;24.2;92;1.6;
2022-03-15;0000;null;24.5;93;.8;
2022-03-15;0100;null;24.9;91;2.1;
2022-03-15;0200;null;24.1;94;4;
2022-03-15;0300;null;23.8;93;3.9;
2022-03-15;0400;null;23.6;93;2.3;
2022-03-15;0500;null;23.6;93;2.4;
2022-03-15;0600;null;23.1;95;1;
2022-03-15;0700;null;23;95;4.5;
2022-03-15;0800;null;22.3;94;3.8;
2022-03-15;0900;null;22.7;93;3.7;
2022-03-15;1000;null;22.7;94;3.1;
2022-03-15;1100;null;23.2;92;1.7;
2022-03-15;1200;null;24;89;1.8;
2022-03-15;1300;null;24.5;86;1.6;
2022-03-15;1400;null;25.1;83;.8;
2022-03-15;1500;null;25.9;78;1.9;
2022-03-15;1600;null;26.5;76;2.3;
2022-03-15;1700;null;27.4;72;2.7;
2022-03-15;1800;null;28.5;66;2.2;
2022-03-15;1900;null;28.8;68;1.9;
2022-03-15;2000;null;28.8;68;2.1;
2022-03-15;2100;null;24.5;88;3.1;
2022-03-15;2200;null;24.1;91;1.6;
2022-03-15;2300;null;23.7;93;1.8;
2022-03-16;0000;null;23.8;91;1.4;
2022-03-16;0100;null;23.4;94;1.6;
2022-03-16;0200;null;23.5;94;.4;
2022-03-16;0300;null;23.4;94;.9;
2022-03-16;0400;null;23.4;95;.7;
2022-03-16;0500;null;23.1;95;.3;
2022-03-16;0600;null;22.9;95;.8;
2022-03-16;0700;null;22.9;96;.7;
2022-03-16;0800;null;22.8;96;1;
2022-03-16;0900;null;22.6;96;.5;
2022-03-16;1000;null;22.8;96;.4;
2022-03-16;1100;null;24.1;95;.4;
2022-03-16;1200;null;25;87;1.5;
2022-03-16;1300;null;26.2;82;1.6;
2022-03-16;1400;null;27.1;72;1.7;
2022-03-16;1500;null;28;71;.5;
2022-03-16;1600;null;28.4;70;.5;
2022-03-16;1700;null;28.7;68;1.7;
2022-03-16;1800;null;28;80;1.3;
2022-03-16;1900;null;28.7;67;1.7;
2022-03-16;2000;null;28.5;70;1.4;
2022-03-16;2100;null;27.5;75;1.1;
2022-03-16;2200;null;26.9;80;.7;
2022-03-16;2300;null;26;86;1.4;
2022-03-17;0000;null;25.4;89;.4;
2022-03-17;0100;null;25.2;92;1.2;
2022-03-17;0200;null;24.8;91;1;
2022-03-17;0300;null;24.8;91;1.8;
2022-03-17;0400;null;24.4;90;1.1;
2022-03-17;0500;null;24.3;85;1.6;
2022-03-17;0600;null;23.6;88;1.7;
2022-03-17;0700;null;23.6;87;1.1;
2022-03-17;0800;null;22.7;91;.8;
2022-03-17;0900;null;22.7;93;1.3;
2022-03-17;1000;null;22.6;95;.3;
2022-03-17;1100;null;24.3;87;.7;
2022-03-17;1200;null;26;80;.5;
2022-03-17;1300;null;29;69;.8;
2022-03-17;1400;null;30.7;62;1.3;
2022-03-17;1500;null;32.2;54;1.5;
2022-03-17;1600;null;31.8;54;2.2;
2022-03-17;1700;null;30.7;59;3.5;
2022-03-17;1800;null;27.9;77;2.6;
2022-03-17;1900;null;25.7;85;1.9;
2022-03-17;2000;null;26.7;83;1.2;
2022-03-17;2100;null;26.6;85;.8;
2022-03-17;2200;null;25.9;89;1.9;
2022-03-17;2300;null;25.6;90;1.4;
2022-03-18;0000;null;24.9;92;2.2;
2022-03-18;0100;null;24.3;93;1.1;
2022-03-18;0200;null;24.3;93;1.2;
2022-03-18;0300;null;24.3;93;.8;
2022-03-18;0400;null;24;94;.3;
2022-03-18;0500;null;24;95;.4;
2022-03-18;0600;null;24.2;95;.3;
2022-03-18;0700;null;23.9;94;1.7;
2022-03-18;0800;null;23.7;94;1;
2022-03-18;0900;null;23.8;94;1.6;
2022-03-18;1000;null;21.6;95;2.2;
2022-03-18;1100;null;21.9;95;1.5;
2022-03-18;1200;null;22.4;94;1.8;
2022-03-18;1300;null;22.7;94;1.6;
2022-03-18;1400;null;23.2;91;1;
2022-03-18;1500;null;22.8;94;.7;
2022-03-18;1600;null;23.5;91;.9;
2022-03-18;1700;null;23.9;88;3.1;
2022-03-18;1800;null;25;85;2.8;
2022-03-18;1900;null;25.1;81;3.3;
2022-03-18;2000;null;25.5;81;2.2;
2022-03-18;2100;null;25.4;81;.6;
2022-03-18;2200;null;23.9;89;1.4;
2022-03-18;2300;null;24.2;89;1.9;
2022-03-19;0000;null;23.7;91;.5;
2022-03-19;0100;null;23.4;93;.3;
2022-03-19;0200;null;23.2;95;1.5;
2022-03-19;0300;null;23;95;.4;
2022-03-19;0400;null;22.9;95;.8;
2022-03-19;0500;null;23.1;96;1;
2022-03-19;0600;null;23;96;1.8;
2022-03-19;0700;null;23.1;94;3.6;
2022-03-19;0800;null;22.8;94;2.5;
2022-03-19;0900;null;22.7;94;1.6;
2022-03-19;1000;null;22.6;95;.6;
2022-03-19;1100;null;24.1;92;1.2;
2022-03-19;1200;null;25.2;86;1.3;
2022-03-19;1300;null;26.8;77;1.6;
2022-03-19;1400;null;27.5;74;1.6;
2022-03-19;1500;null;28.9;69;1.4;
2022-03-19;1600;null;30.4;63;1.4;
2022-03-19;1700;null;30.9;60;1.4;
2022-03-19;1800;null;31.5;57;1.2;
2022-03-19;1900;null;30.2;65;2.6;
2022-03-19;2000;null;25.1;94;2;
2022-03-19;2100;null;24.5;90;.6;
2022-03-19;2200;null;24.3;92;1.2;
2022-03-19;2300;null;24.1;92;1.3;
2022-03-20;0000;null;24;94;1.6;
2022-03-20;0100;null;23.7;95;.6;
2022-03-20;0200;null;23.6;94;1.1;
2022-03-20;0300;null;23.4;95;.6;
2022-03-20;0400;null;23.3;96;.9;
2022-03-20;0500;null;23.5;96;.9;
2022-03-20;0600;null;23.4;96;.2;
2022-03-20;0700;null;23.5;96;1.1;
2022-03-20;0800;null;23.4;96;.5;
2022-03-20;0900;null;23.2;96;1;
2022-03-20;1000;null;23;96;1;
2022-03-20;1100;null;23.4;97;.7;
2022-03-20;1200;null;25.1;94;1;
2022-03-20;1300;null;28.1;76;.9;
2022-03-20;1400;null;29.1;71;1.7;
2022-03-20;1500;null;30.2;61;2;
2022-03-20;1600;null;30.4;61;1.5;
2022-03-20;1700;null;31.2;56;2.2;
2022-03-20;1800;null;32.4;51;1.5;
2022-03-20;1900;null;32.5;50;2.6;
2022-03-20;2000;null;31.3;55;2.7;
2022-03-20;2100;null;29.5;70;1.8;
2022-03-20;2200;null;28.3;71;.7;
2022-03-20;2300;null;25.6;81;1.9;
2022-03-21;0000;null;25.8;82;.9;
2022-03-21;0100;null;24.3;89;2;
2022-03-21;0200;null;24.4;89;1.2;
2022-03-21;0300;null;24.9;88;1;
2022-03-21;0400;null;24.4;91;1.2;
2022-03-21;0500;null;24.4;92;1.4;
2022-03-21;0600;null;24;93;1.6;
2022-03-21;0700;null;23.7;94;.5;
2022-03-21;0800;null;24.2;94;1.3;
2022-03-21;0900;null;24.3;94;1;
2022-03-21;1000;null;24.3;94;.2;
2022-03-21;1100;null;26.1;88;.6;
2022-03-21;1200;null;27.2;81;1.5;
2022-03-21;1300;null;28;75;1.3;
2022-03-21;1400;null;30.2;66;2;
2022-03-21;1500;null;31;61;1.1;
2022-03-21;1600;null;29.2;65;4.2;
2022-03-21;1700;null;25.8;78;3.9;
2022-03-21;1800;null;24.4;89;2.2;
2022-03-21;1900;null;24.8;87;2.2;
2022-03-21;2000;null;24.7;87;1.7;
2022-03-21;2100;null;24.8;87;.7;
2022-03-21;2200;null;24;91;1;
2022-03-21;2300;null;24.1;93;1.6;
2022-03-22;0000;null;23.7;94;.7;
2022-03-22;0100;null;23.7;94;1.3;
2022-03-22;0200;null;23.7;94;1.4;
2022-03-22;0300;null;23.6;94;1;
2022-03-22;0400;null;23.7;95;1.3;
2022-03-22;0500;null;23.4;94;.7;
2022-03-22;0600;null;23.3;94;.7;
2022-03-22;0700;null;23.2;95;.5;
2022-03-22;0800;null;23.2;94;.5;
2022-03-22;0900;null;23.2;94;2.7;
2022-03-22;1000;null;23.1;95;1.7;
2022-03-22;1100;null;24;91;1.1;
2022-03-22;1200;null;25.2;86;2.3;
2022-03-22;1300;null;26.2;82;2.7;
2022-03-22;1400;null;27.8;74;2.7;
2022-03-22;1500;null;28.6;74;3.7;
2022-03-22;1600;null;30.4;62;2.8;
2022-03-22;1700;null;31.5;62;2;
2022-03-22;1800;null;32;57;2;
2022-03-22;1900;null;31.4;63;1;
2022-03-22;2000;null;27.2;81;3.9;
2022-03-22;2100;null;26;83;1.5;
2022-03-22;2200;null;25.8;87;1.7;
2022-03-22;2300;null;25.1;90;.6;
2022-03-23;0000;null;25.1;92;1.6;
2022-03-23;0100;null;24.4;93;1.2;
2022-03-23;0200;null;24.5;92;.6;
2022-03-23;0300;null;23.9;93;1.1;
2022-03-23;0400;null;23.7;95;.5;
2022-03-23;0500;null;23.2;95;2;
2022-03-23;0600;null;23.1;95;.9;
2022-03-23;0700;null;23;95;.5;
2022-03-23;0800;null;23;95;.7;
2022-03-23;0900;null;23.1;96;.4;
2022-03-23;1000;null;23.3;96;.6;
2022-03-23;1100;null;23.5;97;.4;
2022-03-23;1200;null;25.2;92;.9;
2022-03-23;1300;null;28.2;73;1.5;
2022-03-23;1400;null;30.4;64;1.9;
2022-03-23;1500;null;30.7;62;2.1;
2022-03-23;1600;null;31.6;55;2.7;
2022-03-23;1700;null;31.5;58;2.3;
2022-03-23;1800;null;33;52;2.3;
2022-03-23;1900;null;32.3;52;2.1;
2022-03-23;2000;null;32.6;53;2;
2022-03-23;2100;null;31.5;55;3.5;
2022-03-23;2200;null;29.1;69;2.1;
2022-03-23;2300;null;26.6;82;1.4;
2022-03-24;0000;null;26.5;84;.8;
2022-03-24;0100;null;26.1;82;.6;
2022-03-24;0200;null;25.4;88;.8;
2022-03-24;0300;null;25.3;89;1;
2022-03-24;0400;null;25.1;90;.7;
2022-03-24;0500;null;24.9;92;.9;
2022-03-24;0600;null;24.6;91;.7;
2022-03-24;0700;null;24.1;93;1.1;
2022-03-24;0800;null;24.5;92;1.9;
2022-03-24;0900;null;24.4;87;2.4;
2022-03-24;1000;null;24.1;86;.6;
2022-03-24;1100;null;26;76;.7;
2022-03-24;1200;null;27.8;72;1.1;
2022-03-24;1300;null;28.7;68;1;
2022-03-24;1400;null;29.6;65;1.4;
2022-03-24;1500;null;30.9;59;2.1;
2022-03-24;1600;null;32;59;2.3;
2022-03-24;1700;null;32.4;55;1.4;
2022-03-24;1800;null;25.1;89;1.4;
2022-03-24;1900;null;26.9;84;2.2;
2022-03-24;2000;null;28.7;74;1.6;
2022-03-24;2100;null;27;81;2;
2022-03-24;2200;null;25.6;91;.3;
2022-03-24;2300;null;25.5;89;1.6;
2022-03-25;0000;null;25.4;92;1.7;
2022-03-25;0100;null;24.9;94;1;
2022-03-25;0200;null;24.7;95;.3;
2022-03-25;0300;null;24.6;93;.9;
2022-03-25;0400;null;24.4;94;1.1;
2022-03-25;0500;null;24.1;95;1;
2022-03-25;0600;null;24;95;1.2;
2022-03-25;0700;null;24.3;95;2.1;
2022-03-25;0800;null;23.3;92;1.1;
2022-03-25;0900;null;22.9;94;1.2;
2022-03-25;1000;null;23;94;1.6;
2022-03-25;1100;null;23.8;93;.9;
2022-03-25;1200;null;25;88;.4;
2022-03-25;1300;null;27.2;76;1.5;
2022-03-25;1400;null;28.4;74;2;
2022-03-25;1500;null;29.5;66;2;
2022-03-25;1600;null;30.3;64;2.4;
2022-03-25;1700;null;32.1;55;2;
2022-03-25;1800;null;31.7;57;1.3;
2022-03-25;1900;null;32.4;56;2.7;
2022-03-25;2000;null;28.6;68;2.3;
2022-03-25;2100;null;26.7;78;1.8;
2022-03-25;2200;null;25.7;85;.7;
2022-03-25;2300;null;25;89;.9;
2022-03-26;0000;null;24.5;91;1.8;
2022-03-26;0100;null;24.4;92;.4;
2022-03-26;0200;null;23.9;94;1;
2022-03-26;0300;null;23.7;95;1;
2022-03-26;0400;null;23.3;95;.8;
2022-03-26;0500;null;22.9;95;1.5;
2022-03-26;0600;null;23.1;95;.8;
2022-03-26;0700;null;23.2;95;1;
2022-03-26;0800;null;23;95;.7;
2022-03-26;0900;null;22.7;95;.8;
2022-03-26;1000;null;23.1;96;.7;
2022-03-26;1100;null;24.8;88;1.2;
2022-03-26;1200;null;26.1;82;.8;
2022-03-26;1300;null;27.1;82;1.4;
2022-03-26;1400;null;30.6;67;1.1;
2022-03-26;1500;null;31;61;1.5;
2022-03-26;1600;null;31.7;61;3.1;
2022-03-26;1700;null;32;58;1.8;
2022-03-26;1800;null;31.2;67;3.7;
2022-03-26;1900;null;29.3;67;2.9;
2022-03-26;2000;null;26.9;78;3;
2022-03-26;2100;null;25.6;84;1.6;
2022-03-26;2200;null;25.1;90;1.2;
2022-03-26;2300;null;24.7;92;.7;
2022-03-27;0000;null;24.6;92;.6;
2022-03-27;0100;null;24.4;93;1.4;
2022-03-27;0200;null;23.9;95;.9;
2022-03-27;0300;null;24;95;.8;
2022-03-27;0400;null;23.9;96;.5;
2022-03-27;0500;null;24.1;96;.6;
2022-03-27;0600;null;24;95;1.2;
2022-03-27;0700;null;24;96;1.7;
2022-03-27;0800;null;22.2;93;2.7;
2022-03-27;0900;null;22.5;94;1.2;
2022-03-27;1000;null;22.8;94;2.8;
2022-03-27;1100;null;23.1;92;1.9;
2022-03-27;1200;null;22.7;94;3.4;
2022-03-27;1300;null;22.5;96;1.7;
2022-03-27;1400;null;24.1;92;1.7;
2022-03-27;1500;null;26.2;82;2.7;
2022-03-27;1600;null;28.6;76;1.8;
2022-03-27;1700;null;29.4;69;.9;
2022-03-27;1800;null;31.6;63;1.4;
2022-03-27;1900;null;30.9;62;1;
2022-03-27;2000;null;30.8;58;1.9;
2022-03-27;2100;null;30.3;61;1.1;
2022-03-27;2200;null;28;74;1.3;
2022-03-27;2300;null;26.8;83;1.4;
2022-03-28;0000;null;26.2;86;1.7;
2022-03-28;0100;null;25.8;85;3.4;
2022-03-28;0200;null;25;81;1.7;
2022-03-28;0300;null;24.2;86;.6;
2022-03-28;0400;null;24;89;.6;
2022-03-28;0500;null;24;91;.7;
2022-03-28;0600;null;23.9;91;1.1;
2022-03-28;0700;null;23.5;93;.8;
2022-03-28;0800;null;23.2;94;.8;
2022-03-28;0900;null;23.1;95;.5;
2022-03-28;1000;null;23.4;95;.5;
2022-03-28;1100;null;25.5;88;.6;
2022-03-28;1200;null;27.9;75;1.2;
2022-03-28;1300;null;28;71;1;
2022-03-28;1400;null;26;88;2.4;
2022-03-28;1500;null;28.4;83;1.2;
2022-03-28;1600;null;23.1;95;5;
2022-03-28;1700;null;23.9;96;1;
2022-03-28;1800;null;24.9;85;1.4;
2022-03-28;1900;null;25.2;88;.7;
2022-03-28;2000;null;25.2;85;.5;
2022-03-28;2100;null;25;85;1.2;
2022-03-28;2200;null;24.2;91;1.8;
2022-03-28;2300;null;23.6;94;1.6;
2022-03-29;0000;null;23.3;95;.9;
2022-03-29;0100;null;23.4;95;1.4;
2022-03-29;0200;null;23.3;94;1;
2022-03-29;0300;null;23.4;94;.7;
2022-03-29;0400;null;23.3;95;.5;
2022-03-29;0500;null;23.3;95;.6;
2022-03-29;0600;null;23.4;95;1;
2022-03-29;0700;null;23.1;95;1;
2022-03-29;0800;null;22.9;96;.7;
2022-03-29;0900;null;22.9;96;.7;
2022-03-29;1000;null;23.1;96;1.6;
2022-03-29;1100;null;22.4;97;2.3;
2022-03-29;1200;null;22.5;97;1.7;
2022-03-29;1300;null;23.2;96;1.4;
2022-03-29;1400;null;24.7;80;.8;
2022-03-29;1500;null;27;70;2.6;
2022-03-29;1600;null;25.9;79;3.7;
2022-03-29;1700;null;27.1;76;1.7;
2022-03-29;1800;null;27.7;72;.9;
2022-03-29;1900;null;27.3;73;2.1;
2022-03-29;2000;null;27.9;69;2.2;
2022-03-29;2100;null;26.7;75;2.8;
2022-03-29;2200;null;24.4;86;1.4;
2022-03-29;2300;null;24.2;89;.4;
2022-03-30;0000;null;24;93;1.2;
2022-03-30;0100;null;23.8;93;.7;
2022-03-30;0200;null;24;93;.8;
2022-03-30;0300;null;23.9;93;1.4;
2022-03-30;0400;null;24.1;92;1.2;
2022-03-30;0500;null;23.8;93;.7;
2022-03-30;0600;null;23.5;94;.3;
2022-03-30;0700;null;22.8;95;1.6;
2022-03-30;0800;null;23;96;.7;
2022-03-30;0900;null;23.2;96;.4;
2022-03-30;1000;null;23.4;96;.3;
2022-03-30;1100;null;24.5;93;.7;
2022-03-30;1200;null;26;82;.5;
2022-03-30;1300;null;27;77;1.6;
2022-03-30;1400;null;27.6;78;2.4;
2022-03-30;1500;null;28;72;3.9;
2022-03-30;1600;null;28.9;69;2.7;
2022-03-30;1700;null;29.7;68;2.2;
2022-03-30;1800;null;30.1;59;1.1;
2022-03-30;1900;null;30.6;60;.9;
2022-03-30;2000;null;30.1;61;1.3;
2022-03-30;2100;null;28.6;71;1.5;
2022-03-30;2200;null;24.9;86;5.3;
2022-03-30;2300;null;23.8;96;1.3;
2022-03-31;0000;null;23.6;96;1.7;
2022-03-31;0100;null;23.8;95;1.8;
2022-03-31;0200;null;23.9;94;2.8;
2022-03-31;0300;null;23.6;94;3.5;
2022-03-31;0400;null;23.3;94;3.4;
2022-03-31;0500;null;23.1;94;2.9;
2022-03-31;0600;null;23.1;94;4.3;
2022-03-31;0700;null;23;94;3;
2022-03-31;0800;null;23;94;1.3;
2022-03-31;0900;null;23;94;2.2;
2022-03-31;1000;null;22.9;94;1.1;
2022-03-31;1100;null;23.3;94;1.6;
2022-03-31;1200;null;23.9;93;1.1;
2022-03-31;1300;null;24.2;91;2;
2022-03-31;1400;null;24;91;1.8;
2022-03-31;1500;null;24.3;93;3.9;
2022-03-31;1600;null;25.9;83;3;
2022-03-31;1700;null;27.4;74;1.2;
2022-03-31;1800;null;27.8;73;1.6;
2022-03-31;1900;null;29.7;65;1.3;
2022-03-31;2000;null;28.5;68;.8;
2022-03-31;2100;null;27.8;76;.8;
2022-03-31;2200;null;25;91;1.9;
2022-03-31;2300;null;24.8;89;2.1;
2022-04-01;0000;null;24;93;1.9;
2022-04-01;0100;null;24.2;93;1.9;
2022-04-01;0200;null;23.8;94;1;
2022-04-01;0300;null;23.4;95;1.5;
2022-04-01;0400;null;23.2;96;1.2;
2022-04-01;0500;null;23.1;95;1;
2022-04-01;0600;null;23.2;94;.6;
2022-04-01;0700;null;23.1;94;1;
2022-04-01;0800;null;23;95;1.4;
2022-04-01;0900;null;23;95;2;
2022-04-01;1000;null;23;95;1.1;
2022-04-01;1100;null;24.6;90;1.3;
2022-04-01;1200;null;25.8;79;.7;
2022-04-01;1300;null;28;76;1.6;
2022-04-01;1400;null;29.1;70;2;
2022-04-01;1500;null;29.7;67;1.7;
2022-04-01;1600;null;30.6;62;2;
2022-04-01;1700;null;31.2;61;2.5;
2022-04-01;1800;null;31.4;59;2.7;
2022-04-01;1900;null;30.7;60;2.7;
2022-04-01;2000;null;30.9;58;1.9;
2022-04-01;2100;null;30.2;60;1.6;
2022-04-01;2200;null;27.6;73;.5;
2022-04-01;2300;null;26.1;86;2;
2022-04-02;0000;null;24.8;88;1.2;
2022-04-02;0100;null;24.5;90;1.4;
2022-04-02;0200;null;24.5;92;1.6;
2022-04-02;0300;null;24.4;91;.3;
2022-04-02;0400;null;24.1;94;.7;
2022-04-02;0500;null;23.5;94;1.1;
2022-04-02;0600;null;23.2;95;.5;
2022-04-02;0700;null;22.8;96;1.8;
2022-04-02;0800;null;22.7;96;1;
2022-04-02;0900;null;22.9;96;1;
2022-04-02;1000;null;23;96;1.2;
2022-04-02;1100;null;25.1;92;1.4;
2022-04-02;1200;null;26.8;77;1.4;
2022-04-02;1300;null;28.3;74;2.3;
2022-04-02;1400;null;29.6;71;2.6;
2022-04-02;1500;null;30;65;3.7;
2022-04-02;1600;null;31.6;59;4.3;
2022-04-02;1700;null;32.7;54;3.4;
2022-04-02;1800;null;33.1;52;3.5;
2022-04-02;1900;null;33.1;53;3.2;
2022-04-02;2000;null;30.6;64;4.9;
2022-04-02;2100;null;29.6;68;3.9;
2022-04-02;2200;null;26.4;81;2.5;
2022-04-02;2300;null;26;82;.7;
2022-04-03;0000;null;25.3;87;1.7;
2022-04-03;0100;null;25.3;89;.4;
2022-04-03;0200;null;24.8;89;.8;
2022-04-03;0300;null;24.6;92;1.2;
2022-04-03;0400;null;24.5;93;.7;
2022-04-03;0500;null;24.8;90;.8;
2022-04-03;0600;null;23.8;94;1.1;
2022-04-03;0700;null;23.5;95;1.1;
2022-04-03;0800;null;23.4;96;.5;
2022-04-03;0900;null;23.4;95;.4;
2022-04-03;1000;null;23.9;95;1;
2022-04-03;1100;null;25.2;92;.6;
2022-04-03;1200;null;27.9;77;1.2;
2022-04-03;1300;null;29.2;72;1.2;
2022-04-03;1400;null;30.4;65;1.6;
2022-04-03;1500;null;32.6;55;1.2;
2022-04-03;1600;null;32.6;56;1.7;
2022-04-03;1700;null;30;67;5;
2022-04-03;1800;null;31.6;62;3.2;
2022-04-03;1900;null;26.7;85;4.8;
2022-04-03;2000;null;24.5;91;2.9;
2022-04-03;2100;null;24.4;90;.8;
2022-04-03;2200;null;24;92;1.8;
2022-04-03;2300;null;24.4;92;1.5;
2022-04-04;0000;null;24.4;93;.7;
2022-04-04;0100;null;24.2;93;1.3;
2022-04-04;0200;null;24.3;94;1.4;
2022-04-04;0300;null;24;95;1.6;
2022-04-04;0400;null;23.6;94;2.1;
2022-04-04;0500;null;23.6;94;.6;
2022-04-04;0600;null;23.7;94;1.4;
2022-04-04;0700;null;24;94;1.9;
2022-04-04;0800;null;24;93;2.7;
2022-04-04;0900;null;23.9;93;1.7;
2022-04-04;1000;null;23.9;93;1.3;
2022-04-04;1100;null;24.8;92;1.2;
2022-04-04;1200;null;26.4;87;1;
2022-04-04;1300;null;26.4;80;1.4;
2022-04-04;1400;null;25.8;82;1.5;
2022-04-04;1500;null;24.6;88;2.8;
2022-04-04;1600;null;24.9;89;1.6;
2022-04-04;1700;null;26.3;85;1;
2022-04-04;1800;null;27.2;75;1;
2022-04-04;1900;null;29.4;66;1.1;
2022-04-04;2000;null;28;72;2.5;
2022-04-04;2100;null;25.6;84;2.1;
2022-04-04;2200;null;24.4;90;1.7;
2022-04-04;2300;null;23.7;93;1.6;
2022-04-05;0000;null;23.6;93;.6;
2022-04-05;0100;null;23.7;94;1.2;
2022-04-05;0200;null;23.6;95;1.2;
2022-04-05;0300;null;22.9;95;1.3;
2022-04-05;0400;null;22.8;95;.2;
2022-04-05;0500;null;22.7;95;.9;
2022-04-05;0600;null;22;95;1.1;
2022-04-05;0700;null;22.4;95;.9;
2022-04-05;0800;null;22.7;96;.5;
2022-04-05;0900;null;22.3;96;.7;
2022-04-05;1000;null;22.4;96;.6;
2022-04-05;1100;null;23;96;1.2;
2022-04-05;1200;null;24.3;92;1;
2022-04-05;1300;null;26;85;1.1;
2022-04-05;1400;null;27;79;1.5;
2022-04-05;1500;null;27.3;76;1.1;
2022-04-05;1600;null;28.3;72;.7;
2022-04-05;1700;null;29.5;68;.9;
2022-04-05;1800;null;28.9;69;1.9;
2022-04-05;1900;null;29.2;69;1.9;
2022-04-05;2000;null;29.2;68;2.2;
2022-04-05;2100;null;27.5;77;2;
2022-04-05;2200;null;25.8;86;1.7;
2022-04-05;2300;null;25.3;90;.5;
2022-04-06;0000;null;25.3;88;.7;
2022-04-06;0100;null;24.8;93;1.4;
2022-04-06;0200;null;23.8;95;1.1;
2022-04-06;0300;null;23.8;95;.5;
2022-04-06;0400;null;23.4;95;.5;
2022-04-06;0500;null;23.1;96;.7;
2022-04-06;0600;null;23.3;96;.8;
2022-04-06;0700;null;23.5;96;.5;
2022-04-06;0800;null;23.4;97;1;
2022-04-06;0900;null;23.4;97;.8;
2022-04-06;1000;null;23.6;97;.9;
2022-04-06;1100;null;24.1;97;1;
2022-04-06;1200;null;27.2;78;1.7;
2022-04-06;1300;null;27.9;76;1.5;
2022-04-06;1400;null;29.6;69;1.4;
2022-04-06;1500;null;29.9;66;1.6;
2022-04-06;1600;null;31.8;61;1.9;
2022-04-06;1700;null;32.9;55;1.5;
2022-04-06;1800;null;31.1;63;4.9;
2022-04-06;1900;null;31.8;59;2.4;
2022-04-06;2000;null;32.1;57;1.5;
2022-04-06;2100;null;27.1;84;1.6;
2022-04-06;2200;null;26.2;87;2.4;
2022-04-06;2300;null;26;85;.6;
2022-04-07;0000;null;25.8;88;.9;
2022-04-07;0100;null;25.3;89;1.1;
2022-04-07;0200;null;24.9;93;1;
2022-04-07;0300;null;24.7;93;1.1;
2022-04-07;0400;null;24.2;94;.8;
2022-04-07;0500;null;24.2;95;1.6;
2022-04-07;0600;null;23.5;95;.9;
2022-04-07;0700;null;23.9;96;.5;
2022-04-07;0800;null;23.6;96;1.1;
2022-04-07;0900;null;23.9;96;.7;
2022-04-07;1000;null;24.1;95;.4;
2022-04-07;1100;null;25.2;91;1.6;
2022-04-07;1200;null;27.5;78;.9;
2022-04-07;1300;null;29.6;72;1.7;
2022-04-07;1400;null;29.3;73;2.7;
2022-04-07;1500;null;29.5;72;2.3;
2022-04-07;1600;null;30.3;67;1.8;
2022-04-07;1700;null;30.9;64;1.8;
2022-04-07;1800;null;29.4;68;3.4;
2022-04-07;1900;null;23.6;91;1.9;
2022-04-07;2000;null;24.3;89;.9;
2022-04-07;2100;null;24.2;93;1;
2022-04-07;2200;null;23.9;93;1.2;
2022-04-07;2300;null;23.9;94;.6;
2022-04-08;0000;null;23.8;93;.9;
2022-04-08;0100;null;23.5;94;1;
2022-04-08;0200;null;23.2;95;1.5;
2022-04-08;0300;null;23.2;95;1.1;
2022-04-08;0400;null;22.7;95;1;
2022-04-08;0500;null;23.4;96;1.2;
2022-04-08;0600;null;23.2;96;.8;
2022-04-08;0700;null;23.5;96;.6;
